Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
Suriname,SUR,Domestic credit to private sector by banks (% of GDP),FD.AST.PRVT.GD.ZS,..,..,..,..,..,..,..,11.8985047575895,12.8858504246944,14.6870787598691,16.5532921062204,17.5199335548173,18.8379548004488,17.8656650463986,18.1639624252775,16.8227712137487,22.7141444114738,22.1239282930631,24.4983004758668,26.8779552715655,28.9610062893082,30.7114735658043,33.6092896174863,35.0848896434635,36.3061342592593,39.5045819014891,40.8299663299663,39.4362244897959,39.7842377260982,42.2207887946922,37.4302265705458,40.3789332738228,40.6019113527764,21.4927287693785,8.19032242161309,6.58211284238901,13.168117049672,17.1041020700598,17.8024035648377,13.9990947376707,7.45814104260281,8.08995732734234,15.6403669792599,17.0891948566896,18.6172846443471,19.1825066340069,17.3478454546905,21.2210879933542,23.7572110796094,24.2980404930222,23.9115588807529,23.5671595272141,24.1189987488605,27.7423451755491,29.6596845811208,33.6638642029725,36.271174062621,28.2426785949706,24.2245363936048,23.0308789110237,24.1644069986065,18.0622397801637,19.3486601290515,16.5729229087649,16.9988405108488,20.2475370977168
Suriname,SUR,Net foreign assets (current LCU),FM.AST.NFRG.CN,..,..,..,..,..,..,..,60730,67280,74620,87170,85500,99240,132740,143570,205220,242290,211190,281826.030704021,333813.04025438,397629.472071257,424430.662298313,359703.680056797,162684.698959128,56939.583808,40200.1165706434,-23068.649638,-31590,-85460,-104560,-94480,-168300,-141490,2210254.9036092,24762760.512412,73630288.2942189,72331807.1017149,47837408.110795,46282652.2724006,33603476.5780701,33889117.2505169,211250785.580061,572050582.438488,721482104.55869,964812419.436733,1034545128.87067,1428088697.50561,2133902437.95832,2678513010.03934,2983230925.4899,3074269074.12337,4402284727.94974,5171303929.36415,4585808193.49002,3839247672.75287,2996448952.98957,6447234904.46708,6365148499.17599,8430232362.35499,5867258971.58838,11674999354.5909,22674939325.7345,45193942102.516,62426301776.0163,67595574543.6327,68741895981.3034
Suriname,SUR,GDP (current LCU),NY.GDP.MKTP.CN,199300,215400,232300,251900,268800,308300,380700,441400,482700,519300,549800,602000,623900,678900,819700,931000,1011000,1283000,1471000,1565000,1590000,1778000,1830000,1767000,1728000,1746000,1782000,1960000,2322000,2713000,3884000,4481000,6069000,14578000,81136000,305683000,345426000,370569000,444340000,762210000,1250927000,1818729000,2569900000,3314169000,4057509000,4899000000,7206000000,8061000000,9698000000,10638000000,11993000000,14452000000,16434000000,16981000000,17294000000,17514647000,20662992000,26893278000,29821678000,31732343000,38719469000,61226087000,93687387000,127711318000,146551036300,168552300000
Suriname,SUR,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,17501597.906988,16262115.6300738,15778756.3618242,17869541.578922,19967877.2163904,24676877.2163904,27048178.9669973,27143651.6951468,31456378.0121208,32474000.1446783,37078136.8013246,43893664.6679634,53655594.0167506,73004545.3405565,95075139.9199446,112107456.427733,130107634.607038,118372274.422493,144644798.535675,197214079.114839,221129296.543836,228584490.622737,200464854.745069,79778795.65235,41541766.2447037,41103145.4242727,42029395.843428,41275925.2013439,34745300.689633,30931083.6722555,41887843.425981,20221809.4426672,35321332.0044368,38828127.9641101,60427797.5437246,169080965.592513,145619416.774105,164989208.730905,143047987.380392,109790274.716136,133306155.826373,192538818.541789,113194031.160952,114370366.439774,138383053.367401,141874019.080815,237361004.178972,403278663.513958,602541474.423838,657026656.390323,690815612.851081,816878191.094628,1008868435.43632,778764877.889551,625144169.129016,330244649.262198,381050648.917497,424603963.080103,580780344.590911,647934729.692427,584929135.567322,992256911.851907,1194597643.59574,1346122670.63627,1632317813.39707,1615758213.36348
Suriname,SUR,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-8.17994588487447,8.3993924507355,11.0501488649051,9.21887502577851,2.87195431472081,14.8990514000174,9.75303238731731,3.26046699609317,-3.80907333945482,-7.94454297839106,-15.3413674981336,-4.83755000193213,1.92551128292716,-2.97065426623086,-11.1616172949162,8.92387981171876,-3.22419866560152,1.35091422828331,-3.68503407124078,-12.9141824158348,-54.916461664781
Sweden,SWE,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,35.5880747332096,34.7496712456671,35.1460722436047,37.4108690961391,36.6463614109204,37.3204289737731,37.2829567271114,38.9750099022981,41.0921645956201,39.6414775555216,36.9225269447316,36.9215719876414,37.6475682204851,37.7892369214038,37.0366134271813,35.217009581092,35.1618850537936,36.7350235596277,36.5532463202403,37.5717296201912,36.6300940665315,36.8336461215288,38.1456480163648,36.0276395620744,35.9576915538526,34.8178056175079,37.3041976596196,39.2024642078601,45.9534403310762,50.2687732031262,51.1225876846168,47.4277174215653,47.4348233415486,38.149281794794,34.2890512636557,31.3247427361649,31.832135228372,34.718775191535,35.8329382450278,37.4321870279123,39.7999398034271,89.5474345222414,89.628767146107,89.9115276836911,91.6350257927676,99.2700350890139,102.724459574807,111.25228893146,118.417228475241,124.563322488407,123.280099698326,124.767458149755,128.741480388616,131.023007766672,130.317892577225,127.51740985919,129.172366333007,132.715906095455,133.266789972115,131.822474370602,138.459181444506,136.797864800213,136.077652643424,129.136765656002,125.28961467527,..
Sweden,SWE,Domestic credit to private sector by banks (% of GDP),FD.AST.PRVT.GD.ZS,35.5104139045501,34.6782823277548,35.0483614109354,37.1191386276864,36.4912788016525,36.9650110660411,37.1889912043715,38.0929255946606,40.9871011577911,39.5453018153786,36.8193630037266,36.8515388351691,37.5796991618064,37.7201418080314,36.9528913119808,35.1291314648733,35.0589747294977,36.6342565278415,36.4598753578715,37.4545398258554,36.5224491636907,36.7663902505958,38.1000772618865,35.9497777306533,35.8671132760401,34.7398849140992,37.2444143933893,39.173120270827,45.9423064967568,50.2659935523191,51.1224584496162,47.427657034938,47.4348233415486,38.149281794794,34.2890512636557,31.3247427361649,31.832135228372,34.718775191535,35.8329382450278,37.4321870279123,39.7999398034271,89.5337407266886,89.6184730222464,89.9093806567681,91.6350257927676,99.2676436656148,102.722214185153,111.25228893146,118.417228475241,124.563322488407,123.280099698326,124.767458149755,128.741480388616,131.014256068895,130.309869701433,127.510437406758,129.166652438843,132.711622049199,133.263315596576,131.819586719353,138.456628009388,136.795889814241,136.076019334934,129.135463400349,125.288488196062,..
Sweden,SWE,Net foreign assets (current LCU),FM.AST.NFRG.CN,3368150571.26247,4317532553.33746,4767934403.35246,4645696989.14748,5585862803.31246,5648492817.45744,5998235077.03468,5921593049.06148,5710423991.73561,4063442477.79901,4738596278.13577,6262267544.34379,9251256886.30303,14986686418.8756,13311408031.667,17864618475.9743,14210586812.9909,16591685769.8914,14019628735.1387,1529964013.58055,-5340064762.48031,-17378038243.053,-27343139028.805,-29357162208.2945,-42269364217.5826,-32745403756.8452,-45067005394.9591,-66946982250.3616,-126697231626.235,-173180752782.692,-270155487115.328,-243555765131.863,-65869270865,-27851578868.1196,-44895462374.9757,8968771746.60229,68584544621.4244,-16523257833.5128,-155417601262.671,-36017795666.7334,-131826925862.023,-262741601319.066,-221611060661.271,-142061328917.049,-164840323950.6,-57013762701.9099,-15622912421.79,161685517379.5,17585679736.0498,442516670733.48,607040993087.37,772899541609.86,924810827727.064,1158590260658.09,1213446219945.67,1344142899739.47,1359626194382.73,1190631929172.32,723226118570.602,836535468471.206,494107064496.31,346671422984.552,175436372497.148,381509828854.328,586569922348.053,..
Sweden,SWE,GDP (current LCU),NY.GDP.MKTP.CN,82409628000,89649769000,97225658000,105234123000,117356808000,129143746000,140477056000,152479756000,161807003000,175719989000,196774181000,212756380000,232801225000,259063183000,292634747000,343657799000,388687921000,422757317000,471238583000,528202992000,600121309000,655704839000,717565474000,803988281000,901982263000,980483962000,1070533680000,1158672061000,1266410079000,1403053934000,1547568376000,1655995782000,1653428736000,1655098000000,1764642000000,1904951000000,1957814000000,2048059000000,2153527000000,2266528000000,2408775000000,2504784000000,2603427000000,2701410000000,2825986000000,2927127000000,3117499000000,3312135000000,3391873000000,3324135000000,3551514000000,3704817000000,3724495000000,3804976000000,3963666000000,4230936000000,4392801000000,4575114000000,4777837000000,5021382000000,5012855000000,5417760000000,5816415000000,6143187000000,6391596000000,6570039000000
Sweden,SWE,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,505439200,731316450,801886970,757918680,965188000,972237520,1028422000,841824518.78406,859632541.836128,696993134.695452,774815766.875111,1144687007.38369,1733083776.44481,2934153065.61738,2566836971.55321,3650634590.11819,3035642596.73134,4392816298.95279,5479529145.95039,6621022419.20473,6995886855.43518,6013375320.54551,6285248817.83952,6348959344.78422,5715950280.51136,7777877858.87517,8922761484.31062,11112081838.9299,10981551557.1996,11992849969.076,20324328881.439,20477292580.9968,24646790230.1686,21420634045.1913,25579504410.2307,25869764854.6977,20843371292.358,12195506285.5058,15457236697.6273,16749337014.9286,16498728321.8885,15625206244.7363,19170723588.9644,22168538425.3524,24768805295.0333,24867578418.1736,28017219694.0134,31033035734.4712,29727344091.6924,47255415701.1354,48246149255.6655,50213891950.8524,52245310612.4755,65363359246.0776,62579168750.6963,58098544752.6552,59361642625.4786,62191481193.5854,60566144400.5195,55509629819.8897,58260344659.2008,62053165556.5423,64288785008.4922,60862760991.0537,62569356006.7168,74195224037.4302
Sweden,SWE,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,..,..,..,..,..,..,..,..,..,..,-0.665736459940527,0.878938664795669,1.19844310812173,2.44730745363189,-0.803044338010052,-0.372216303068345,-1.7956523940445,-2.24779254597737,-0.183108304611842,-1.90644529878893,-3.05252581152367,-2.14483065484401,-2.87622075268028,-0.691242600496599,0.674872939925307,-0.886552009416811,0.0215380537869739,-0.0116471129087746,-0.258345436451604,-1.42496098502242,-2.42434625577459,-1.69925055089858,-3.10926994292047,-1.95597245054897,0.324716704352822,1.84997529476704,2.01824534931767,2.76074697809112,3.52452706086273,3.92895025312135,4.44605675274445,6.17157591368191,4.65738421384446,5.85859579947662,5.9556796683309,6.02094308319674,8.15775334805556,8.14767813080377,7.9288414126661,5.96764869542423,5.92506783771235,5.51028500175063,5.53304332576063,4.70549381033489,3.44736840993782,2.71694586220695,2.0109441785256,2.1897617916186,2.08249358421543,5.21540072405936,5.66402536162382,6.24035538176738,4.02280803536862,6.22102368947912,6.85769099152574,6.05502404848928
Switzerland,CHE,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,86.4852664236596,87.3489954908793,87.876956789803,87.7753839701863,85.7815940680451,86.8673807111748,86.328345567829,86.2538995874064,88.2542394725529,89.722881786251,88.9614571096327,84.8300947969883,81.5472187744238,79.3428302570158,68.3563690928917,73.5976579708916,79.0903314564857,83.1723940083416,88.4125358237416,90.4286931471445,93.9151339906759,95.4724214571757,110.529181231099,115.294716394743,116.867765386381,121.116510344495,122.268464755395,128.734126602115,134.882604865774,141.798359701572,142.164879950207,141.032473295234,141.137107332988,140.651095749735,142.05628342865,144.433488131735,142.467999363983,144.241756215158,142.862587069313,149.160661652256,140.300296124263,134.976056409222,135.480432997259,139.161484664263,140.924568613317,144.228510209127,147.92858367262,151.063646993445,143.978771187878,152.589138144841,151.124117500095,153.882471661955,159.565695854112,161.204723861096,161.86455636843,163.923941772786,167.772890998961,..,..,..,..,..,..,..,..,..
Switzerland,CHE,Domestic credit to private sector by banks (% of GDP),FD.AST.PRVT.GD.ZS,86.4852664236596,87.3489954908793,87.876956789803,87.7753839701863,85.7815940680451,86.8673807111748,86.328345567829,86.2538995874064,88.2542394725529,89.722881786251,88.9614571096327,84.8300947969883,81.5472187744238,79.3428302570158,68.3563690928917,73.5976579708916,79.0903314564857,83.1723940083416,88.4125358237416,90.4286931471445,93.9151339906759,95.4724214571757,110.529181231099,115.294716394743,116.867765386381,121.116510344495,122.268464755395,128.734126602115,134.882604865774,141.798359701572,142.164879950207,141.032473295234,141.137107332988,140.651095749735,142.05628342865,144.433488131735,142.467999363983,144.241756215158,142.862587069313,149.160661652256,140.300296124263,134.976056409222,135.480432997259,139.161484664263,140.924568613317,144.21761850211,147.921505527937,151.056888866528,143.96946737826,152.518767324874,151.115259674577,153.87351164214,159.557789334451,161.198013281221,161.858096283718,163.917206225233,167.765684528686,..,..,..,..,..,..,..,..,..
Switzerland,CHE,Net foreign assets (current LCU),FM.AST.NFRG.CN,10069999999.9843,10862999999.9963,11308000000.01,12147000000.0158,13365000000.0354,14520000000.0351,16780000000.0058,17709000000.0139,22935999999.9197,25318999999.9807,32172699999.9807,40712700000.1033,45574000000,44984500000,38380000000,52853100000,58531300000,61660200000,67843700000,69146700000,69611645862.5024,57455151205.7219,69446552559.5844,74631321483.5298,84315814061.648,95300833842.1455,102752139716.979,111313493649.073,104793524496.544,86276377424.8372,74727414403.3993,73770082927.1053,85133483460,97763278904.2245,81988075288.7388,87941001768.0505,116349071320.387,135168475363.72,164064852221.725,180637122315.935,130206805466.762,139287812167.738,167074559571.325,171857167424.696,166444270003.715,184469447352.939,193207131157.148,181613831407.039,203322159407.675,150221392875.943,217678766713.75,239946054198.547,336924192094.039,411608016719.441,463184792331.079,453304475386.952,506308275892.672,..,..,..,..,..,..,..,..,..
Switzerland,CHE,GDP (current LCU),NY.GDP.MKTP.CN,46218277000,51993729000,57659029000,63403881000,70280811000,74484806000,79985316000,86100455000,91937793000,99616729000,110963785000,126054321000,142839942000,159178844000,172690565000,171533991000,173743108000,178430598000,185633178000,194041287000,208464804000,223793423000,237092139000,244254905000,261062577000,276798761000,290499272000,301578152000,320153218000,345570288000,374762037000,391415528000,399556864000,408319606000,418401767000,423515355000,426881828000,433747492000,444954843000,453531107000,476794432000,489674256000,489292797000,493651675000,508607553000,528601157000,562159638000,598992212000,622461843000,613317965000,636172020000,645812258000,654393624000,666210444000,679021949000,679632740000,688404189000,695842650000,724383245000,731800769000,709854598000,768279352000,819703687000,834189811000,853956985000,867544669000
Switzerland,CHE,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2361508000,2769871000,2924334000,3128395600,3330443200,3454279200,3560372300,3713752000,4810243000,4440248000,5316981100,7434089300,9792839000,14346200000,20962552960.2778,18687775327.248,20828006899.9503,24025728295.0847,36583417564.9481,59072607795.7553,64748106068.3943,47081828163.6807,53509635003.7044,46804207822.2135,40970392723.1673,45247875298.21,54339288831.8316,67790689156.0948,58367104163.8905,58670269176.654,61284432314.7384,58450951447.3392,61006849704.2768,65167423128.0391,66645253531.2278,68620316792.5668,69182548684.4613,63195012603.3216,65157795246.4752,60492112040.3757,53620270122.4935,51549537913.3508,61276111966.1962,69563022240.0611,74567877421.4052,57575300181.4139,64461048829.5393,75172320982.2309,74145636040.695,134565689169.637,270479819574.103,330585879227.201,531302252827.225,536235288240.201,545787281753.12,602402585638.351,678909680869.541,811030675725.885,787021335043.725,854928999231.114,1083404341999.89,1109821661884.41,923627520640.528,863891876435.069,909365744096.394,1075680064272.89
Switzerland,CHE,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.59145682691769,1.99907589943249,-0.210261363793556,-0.161657174905759,3.0076206630505,2.17006915079159,1.041514193658,5.52783264848487,5.36051858659858,2.8822524644088,3.10899590517194,4.04306415561314,3.44671356051211,2.26996181886497,3.49306005397493,4.70565182734784,6.10678947948753,5.46855373796557,5.78036617537037,5.76649068336731,8.47084633785544,8.20907228694801,9.36807372652254,11.1830809846991,7.10867997766228,7.33454803627006,11.145732111859,12.370559423016,11.2370098937934,12.5827051327396,8.62602411965998,1.71685956202742,6.20993663529341,13.5122041081735,6.78869248151288,9.26545401355282,10.0987695815989,7.31047606764298,9.03526946600204,7.11825025698579,5.23116441578826,5.9935622611881,4.02412129092586,0.439023949410653,7.43974843118479,8.95592029075919,5.86347462172406,8.88762829753527,6.98382706222827
Syrian Arab Republic,SYR,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,25.2688269043997,21.6963649575632,20.5320264351183,20.2476864483183,18.0364234911586,18.3858336482449,20.7271597240754,10.5367142205932,9.78887547084248,8.68716279507029,8.10441176470588,7.11593660302009,6.26679670567837,6.6240746374607,4.37866834963711,4.18167694324416,4.63498483316481,4.95835338540703,5.09864460156226,6.25339970236568,5.74117417593134,5.30489380786597,6.5014246670931,8.10222264670969,8.73337580632317,8.20006007810153,7.60589595028669,7.02408544224505,6.48658672270985,7.6944545506769,7.45706746966399,8.59771989061637,9.56768829211851,10.7447644137231,10.3424612873715,11.1505757695171,9.64496270574084,9.83828458533013,9.18684941627743,9.19860040142011,8.46884112922303,8.12845424640127,8.17124847403512,10.1042393007393,11.654533475927,14.7646416207772,14.6985478944237,15.0849833633184,17.5381740227376,19.6374605263729,21.9364546932851,20.7425231347911,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,Domestic credit to private sector by banks (% of GDP),FD.AST.PRVT.GD.ZS,25.2688269043997,21.6963649575632,20.5320264351183,20.2476864483183,18.0364234911586,18.3858336482449,20.7271597240754,10.5367142205932,9.78887547084248,8.68716279507029,8.10441176470588,7.11593660302009,6.26679670567837,6.6240746374607,4.37866834963711,4.18167694324416,4.63498483316481,4.95835338540703,5.09864460156226,6.25339970236568,5.74117417593134,5.30489380786597,6.5014246670931,8.10222264670969,8.73337580632317,8.20006007810153,7.60589595028669,7.02408544224505,6.48658672270985,7.6944545506769,7.45706746966399,8.59771989061637,9.56768829211851,10.7447644137231,10.3424612873715,11.1505757695171,9.64496270574084,9.83828458533013,9.18684941627743,9.19860040142011,8.46884112922303,8.12845424640127,8.17124847403512,10.1042393007393,11.654533475927,14.7646416207772,14.6985478944237,15.0849833633184,17.5381740227376,19.6374605263729,21.9364546932851,20.7425231347911,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,Net foreign assets (current LCU),FM.AST.NFRG.CN,45725000.051525,-67833199.9517268,-37965399.9326646,-125090399.93869,-84426999.880223,-58686999.913963,-9094999.94095501,194155400.079675,186715600.045404,63910000.04579,-107789999.95421,-162500207.926698,-137590711.560459,1035946319.54931,1627346673.58582,1918646022.40967,-101525278.505523,564970483.089762,175429569.961185,1067771763.15842,-1633698985.94778,-3116923020.99114,-4080949678.00463,-5571661625.4061,-7613747654.7175,-12057114590.1809,-12948339795.85,-13790588635.19,-34148197890.35,-21744204971.08,-6756041838.49,13666705657.675,29939554343.75,108016408364.22,133177489078.733,169038257197.395,212465653253.875,259890699494.303,294449544168.159,335447775300.616,473449204401.303,591128839675.545,677246462956.378,701785828702.336,754612615108.733,757225130372.171,735494424648.379,707323399633.259,582976846435.19,599993026798.89,608319915462.024,513840045164.316,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,GDP (current LCU),NY.GDP.MKTP.CN,3070581800,3383977000,4097988100,4585709100,5116868100,5079998100,5047001200,5515002000,5967999100,6863000200,6800000000,8013000000,9228000000,9861000000,15845000000,20597000000,24725000000,27013000000,32389000000,38974000000,51270000000,65777000000,68788000000,73291000000,75342000000,83225000000,99933000000,127712000000,186047000000,208892000000,268328000000,311564000000,371630000000,413755000000,506101000000,570975000000,690857000000,745569000000,790444000000,819092000000,904622000000,966383000000,1022304000000,1074163000000,1266888977623.84,1506436537457.2,1726405232834.39,2020838631154.18,2448059992012.23,2520704320586.85,2834517110718.18,3252720259336.56,3024842000000,2937560710383.85,3612014850519.7,4783660511381.78,6128043616170.66,8348138680312.94,9580727386858.17,11620863815412.7,19349117000000,43014616000000,89021016000000,..,..,..
Syrian Arab Republic,SYR,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,28330800,21086450,33043010,22048440,33070160,45070160,53108170,74113600,72600000,59160000,56896000,92904000,157219440.860213,468474889.932656,613249386.441673,812561560.384801,399706243.246725,617512169.265023,565089746.850887,1007330332.33106,827582464.647513,622538269.636405,578680554.415279,369971303.914759,524999208.624065,355444602.811951,469864339.340452,626283673.221354,534765163.91584,460059283.281205,446790359.434352,420691843.098886,403611000.051563,451438912.839386,445255185.731668,448176754.174049,433607811.51572,367754380.662801,365812595.657525,367856227.905299,354635059.439828,356737907.547416,411551014.99826,473633099.16808,547669435.960193,17774179269.9883,16996900531.0078,17707471673.8149,17783782583.9648,18300334790.1589,20631907296.8694,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-2.16670677081405,-0.687855753496557,9.02143736850208,1.92077725765555,-1.98476610365325,-1.53322957492586,-4.79837797273881,-4.53634493376868,-5.83715470111145,-3.79141064513224,-2.62323305562516,-1.42383858412122,12.4058753913027,14.3176031713798,5.38290688269505,0.414982658827328,-1.48218868581649,-7.81464569325095,2.30768422435308,0.290074501669665,3.17816325517826,0.381557706807819,1.26623138792712,5.60277884022277,6.08110138526857,6.92741102450934,3.44509352863578,2.35780329038975,1.03607417982209,2.72518694366777,1.13572765569761,0.897965597415557,-1.90259194896943,-0.598441906450217,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tajikistan,TJK,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26.8259020008471,22.8399014199433,14.1705394515504,16.0370433930496,14.6483062804471,18.5414239918311,21.7753617742993,21.5739077641444,19.0962287293006,13.0145857124699,11.9422524363348,11.582367305732,13.0320029655913,10.3441984160481,10.4170792945354,12.2229106929242,..,..
Tajikistan,TJK,Domestic credit to private sector by banks (% of GDP),FD.AST.PRVT.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.2887678728177,10.5616686245353,13.712086864051,14.6091007098838,12.8648000474032,12.0842737220145,4.37624347769689,6.58374702356174,7.22728985988517,12.1253573224829,13.2926817399334,12.2622546085901,12.1099606355825,14.2272266899027,12.12622234652,16.8526206069535,20.142896122136,19.9480615603263,17.5878302317746,11.85626119798,11.0577316106711,10.7117679648539,11.8295185382029,9.52542875491089,9.71186078016309,11.5839010967585,..,..
Tajikistan,TJK,Net foreign assets (current LCU),FM.AST.NFRG.CN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-103768036.259306,-120548783.760166,-174762310.259934,-134281158.346898,-25924691.082484,-164960198.634591,173975112.623204,189720449.965811,549436962.594058,166927983.476059,-169012918.9197,349383527.095778,909822455.275831,845199938.597144,1494633944.70421,471870545.93581,-956817393.20811,-236518222.361213,1790893083.46248,8382176039.88852,9200101270.08546,12108382649.3744,23778483062.7173,24868318433.6918,34949110673.1209,34820254471.9959,..,..
Tajikistan,TJK,GDP (current LCU),NY.GDP.MKTP.CN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,59700,59300,62000,68800,69000,72900,135200,647000,7070600,20200000,69800000,308400000,518200000,1025300000,1345000000,1786700000,2563800000,3375300000,4761400000,6167300000,7206600000,9335200000,12804400000,17707000000,20628500000,24707100000,30071100000,36163100000,40250200000,44994100000,50977800000,54790300000,64434300000,71059200000,79109800000,83958300000,101076300000,118181700000,132782200000,155783900000,176919000000
Tajikistan,TJK,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,38865839.9447527,55881641.420969,57433087.0060535,94280831.9251688,94282905.7069105,89508809.9390934,117567950.058852,172081994.761396,188914218.257725,203823197.160821,85217536.0208877,163514355.01099,254940310.793792,403106833.866534,518942135.239755,630690451.23968,661311872.523758,512645031.16602,493391433.036105,644763434.415511,1291955730.80213,1284070863.38126,1466304531.22901,2238305810.05378,2498779540.05517,3847356746.4018,3303825209.68631,3630709354.49572,4309985679.29893
Tajikistan,TJK,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-1.23935164268065,-0.306284579701348,-2.74745860241597,-12.809877638523,-13.1584118273093,-32.096259393905,-20.5138549086729,-14.40853186566,-10.2987565843148,-6.33655867344342,-8.92695486705108,-10.4728821493758,-3.47271227917375,-5.76773865149509,-5.23235146296922,2.10935261893798,-4.88966506186355,-2.23224918510585,4.3491809262765,8.22937866606437,15.2573634253921,4.76980054377008,6.42365269759176,17.0983293460641
Tanzania,TZA,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,..,1.68920582795697,1.61594472739961,1.6808518430384,1.76641193466716,2.19321451053805,2.51027833560447,2.31844241441708,2.13292312608007,2.08717546864521,3.11332541694956,2.3891108121654,2.53610327413374,1.7017680542504,1.72193806216172,1.52282173063665,1.00186694350803,1.05308941294035,1.36741953727861,1.27654773789403,1.21550368486608,1.11682113217863,1.32028986631208,1.20405118350273,0.701722418053284,0.897539514551511,0.828042001422044,1.16306083252852,1.09042695446385,9.68192578174537,9.57330925404466,9.66153937383791,6.71045692313803,7.43514798162032,6.67933348871789,4.5828388298094,2.13034510777199,2.44142763238939,2.96457636286491,3.19293931400347,3.11387313071453,4.11570369262342,5.22405433434849,6.19230392095948,7.10967570724658,7.82538446283459,9.79002002817653,11.4689486745392,11.9110255361168,11.2673883570686,11.7182622747407,12.3549632083654,12.8184488909643,12.5373332966711,13.3037348078978,14.6135380844234,13.670306797678,13.0765127755534,12.7000393990914,12.6383081530206,12.4351808144123,12.9776126678886,15.1576772705188,16.386679568119,16.6720456471052,..
